ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1100,30,6,52,92717,3,0.7,2,0,0,0,0,1,0
1133,34,9,55,94920,3,2.3,1,0,0,1,1,1,1
4065,63,39,50,94402,1,0.0,2,166,0,0,0,0,0
2716,42,18,54,90089,1,1.8,1,0,0,0,0,1,0
2259,59,33,93,91320,2,0.7,2,0,0,0,0,0,0
4751,66,41,38,95134,1,1.1,3,0,0,0,0,0,1
60,31,5,188,91320,2,4.5,1,455,0,0,0,0,0
2884,40,14,92,90024,4,1.4,2,0,0,0,0,1,0
1939,30,4,38,90245,1,1.9,3,0,0,0,0,1,0
2577,60,36,30,93711,4,1.3,1,118,0,0,0,1,1
4937,45,20,94,92009,3,0.5,3,0,0,0,0,0,0
1079,51,27,39,92709,2,0.8,1,182,0,0,0,0,1
3250,50,25,81,92806,1,1.2,1,0,0,0,0,0,0
3128,40,14,61,94539,4,0.2,3,0,0,0,0,1,0
2489,38,14,105,94708,2,1.9,1,0,0,0,0,1,0
941,61,36,193,94303,1,4.7,3,203,1,0,0,1,0
1081,47,22,24,90717,4,0.4,2,142,0,0,0,1,0
188,46,21,159,94305,3,1.9,3,315,1,0,0,1,0
2635,34,9,75,94303,1,2.8,1,194,0,0,0,0,0
2086,50,24,45,94105,3,0.6,2,117,0,0,0,1,0
2250,41,14,38,95814,3,1.0,2,150,0,0,0,1,0
4891,61,35,51,93555,3,1.4,3,0,0,0,0,1,0
2024,55,29,55,94720,1,0.2,1,151,0,0,0,1,0
3540,56,30,60,91380,1,2.2,3,0,0,0,0,0,0
4049,27,2,48,90049,2,1.6,3,119,0,1,0,1,0
3607,43,18,9,96145,2,0.0,3,96,0,0,0,1,1
227,24,-1,39,94085,2,1.7,2,0,0,0,0,0,0
4848,37,11,65,94143,2,2.4,2,260,0,0,0,1,0
1930,44,19,30,94501,1,0.6,3,0,0,0,0,1,0
3056,28,2,111,94305,4,2.3,3,0,0,0,0,1,0
4490,39,13,21,95518,3,0.2,2,0,0,0,0,1,0
1405,58,28,75,92121,1,1.4,3,0,0,0,0,1,0
2180,49,23,68,90024,1,1.5,2,0,0,0,0,0,0
698,42,17,85,92648,1,3.7,3,0,0,0,0,1,0
1125,38,12,29,94022,4,0.2,1,0,0,0,0,0,1
3362,31,5,85,94117,3,1.6,1,87,0,0,0,1,1
4136,48,23,168,95929,2,2.8,1,308,0,0,0,1,0
1779,27,3,32,94710,3,1.0,2,0,0,0,0,0,0
2859,36,11,158,95054,2,7.8,1,114,0,0,0,1,1
1038,35,11,40,93106,1,2.4,2,0,0,1,0,1,0
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1
2257,56,31,13,94305,4,0.9,2,76,0,0,1,1,1
314,34,9,41,93720,3,2.3,1,0,0,0,0,0,1
2282,57,32,31,95039,3,1.3,2,0,0,0,0,1,1
1417,40,15,82,93101,2,0.4,1,0,0,0,0,0,0
1037,53,28,55,94720,4,0.9,1,119,0,0,0,1,1
2160,61,35,99,94085,1,4.8,3,255,1,0,0,0,1
4164,54,28,108,94110,4,1.9,2,0,1,0,0,1,0
1755,50,24,80,95616,4,4.9,1,0,0,0,0,1,0
3113,56,32,65,92677,2,3.2,3,0,0,0,0,1,0
2814,48,22,14,94303,2,0.1,3,0,0,0,0,1,0
2699,38,14,122,95819,2,8.0,1,0,0,0,0,1,1
3208,56,32,84,93407,1,4.3,1,0,0,0,0,1,1
4351,64,39,101,95134,4,3.4,2,0,0,0,0,0,1
3432,64,38,63,94305,2,1.7,3,184,0,1,0,1,0
1507,52,27,25,95138,2,0.0,1,0,0,0,0,1,1
1924,45,19,22,90639,1,0.2,1,0,0,0,0,1,0
449,31,4,60,94588,4,2.0,2,0,0,0,0,1,1
4129,46,21,53,93555,4,1.9,3,0,0,0,0,0,0
2529,57,31,79,91335,3,4.4,1,0,0,0,0,0,1
4970,45,19,60,94143,2,0.4,3,250,0,0,0,1,0
2790,27,3,34,90065,1,0.2,3,0,0,0,0,1,1
362,43,19,153,90254,2,7.5,1,0,0,0,0,1,0
2184,34,8,29,90025,2,2.0,3,0,0,0,0,1,1
1135,39,14,42,95616,1,2.5,3,0,0,0,0,1,0
3881,48,24,25,90024,4,0.5,2,0,0,0,0,0,0
2156,62,38,154,94305,1,2.9,1,0,0,0,0,1,0
1831,38,13,119,94571,2,7.8,1,221,0,0,0,0,0
1054,58,32,51,95819,1,2.8,2,0,0,0,0,1,0
23,29,5,62,90277,1,1.2,1,260,0,0,0,1,0
2067,41,16,30,95814,2,1.4,2,0,0,0,0,0,1
1654,26,1,24,96651,2,0.9,3,123,0,0,0,0,1
2588,60,33,55,94998,4,2.5,2,0,0,0,0,1,0
3211,43,19,60,94301,2,2.5,1,0,0,1,0,0,0
4303,52,27,85,92037,3,3.4,3,0,1,0,0,0,0
4037,46,21,13,93117,2,0.7,3,0,0,0,0,1,0
2326,55,30,85,94591,1,0.1,3,0,0,0,0,0,0
461,60,36,141,90277,2,2.1,1,0,0,0,0,1,1
1068,50,24,195,95035,1,1.7,1,0,0,0,0,0,0
88,48,22,78,94305,3,1.1,1,0,0,0,0,1,0
1431,32,7,52,92660,2,0.1,1,0,0,0,0,1,0
2648,61,37,155,91605,1,2.9,1,0,0,0,0,1,0
283,34,9,71,91711,4,0.7,3,0,0,0,0,1,0
463,29,4,183,91423,3,8.3,3,0,1,0,0,1,0
213,46,22,69,91604,2,1.7,1,209,0,0,0,0,0
2500,53,27,38,94105,4,2.8,2,144,0,1,0,1,0
1369,46,21,40,94025,4,1.9,3,122,0,0,0,1,0
235,26,1,80,95616,1,0.8,2,150,0,0,0,0,0
2771,36,6,69,90024,4,4.0,3,0,0,0,0,1,0
598,24,-2,125,92835,2,7.2,1,0,0,1,0,0,1
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0
2251,46,22,154,93109,1,5.0,1,0,0,0,0,1,0
4032,42,18,29,91320,1,0.3,3,0,0,0,0,1,0
2284,54,28,79,92677,4,2.6,3,0,0,0,0,0,0
663,65,41,185,93561,3,2.0,2,0,1,0,0,0,0
4964,32,6,98,95054,2,4.5,3,306,0,0,0,0,0
2286,48,22,114,92007,1,2.4,3,0,1,0,0,1,0
4717,60,34,83,95616,2,1.4,1,75,0,1,0,1,0
3194,31,7,140,95616,1,4.0,1,0,0,0,0,0,1
2504,38,14,20,94024,4,0.4,2,79,0,0,0,1,1
4044,49,23,64,94588,4,2.6,1,0,0,0,0,1,1
780,53,28,192,94304,2,6.4,3,0,1,0,0,0,0
4020,62,36,28,95020,3,0.7,2,0,0,0,0,1,0
3427,31,5,115,90025,2,1.5,3,189,0,0,0,1,0
4307,35,11,41,92123,3,2.0,1,0,0,0,0,1,0
3197,37,7,73,94043,4,1.8,3,0,0,0,0,1,1
4836,65,39,25,95370,2,0.4,1,113,0,0,0,1,0
686,35,8,48,93107,2,1.6666666666666667,2,0,0,0,0,1,0
3170,52,28,55,94608,1,1.6,2,227,0,0,0,0,0
3927,48,23,43,94301,2,1.3,1,0,0,0,0,1,0
3435,56,31,53,95521,2,1.6,3,78,0,0,0,0,0
2172,35,11,42,93108,1,1.5,3,0,0,0,0,1,0
3690,36,12,64,94708,3,2.8,1,205,0,0,0,0,1
1851,36,10,20,90033,4,0.3,1,97,0,0,0,1,0
488,39,13,88,94117,4,1.4,2,0,0,0,0,1,1
1689,60,34,108,92152,2,2.0,1,359,0,0,0,1,0
2231,36,11,183,94704,1,3.0,3,0,1,0,1,1,1
3265,67,41,114,95616,4,2.4,3,0,0,0,0,1,0
2321,46,22,84,92692,4,2.0,3,0,0,0,0,1,0
783,54,30,194,92056,3,6.0,3,587,1,1,1,1,1
522,48,24,75,92518,4,1.4,2,0,0,0,0,1,0
523,36,11,72,91007,1,2.8,1,224,0,0,0,0,0
2838,39,14,54,92037,2,1.1,2,159,0,0,0,0,1
4540,48,24,14,94305,4,1.0,1,0,0,0,0,1,0
2399,53,29,90,95053,2,0.3,1,217,0,1,0,0,1
2208,38,12,180,90245,1,2.8,3,158,1,0,0,1,0
3478,34,10,131,94024,2,4.333333333333333,1,156,0,0,0,1,1
3553,51,27,22,93106,4,0.5,2,0,0,0,0,1,1
4088,52,28,179,94583,4,4.2,3,0,1,0,0,0,0
2823,30,5,30,90245,4,0.8,1,158,0,0,0,1,0
1512,58,32,65,90266,3,2.2,3,0,0,0,0,0,0
1883,56,32,125,91330,3,0.6,1,342,1,0,1,1,1
652,28,4,58,92121,3,1.5,1,131,0,0,0,0,0
4931,63,38,110,90095,3,1.8,2,109,0,0,0,1,0
3090,31,5,23,94110,3,1.0,1,95,0,0,0,0,0
370,31,6,58,95051,2,2.5,1,0,0,0,0,0,1
4998,63,39,24,93023,2,0.3,3,0,0,0,0,0,0
119,41,16,73,92647,3,3.0,1,0,0,0,0,1,0
3321,50,25,114,92104,1,0.6,1,0,0,0,0,0,1
3035,46,21,38,90024,1,2.4,1,130,0,0,0,1,0
2217,64,40,89,94707,1,3.8,1,0,0,0,0,0,0
3543,30,5,118,92182,4,3.0,3,0,1,0,0,1,0
1614,60,34,52,94305,4,1.7,2,0,0,1,0,1,0
3152,43,19,20,94110,3,0.5,1,0,0,0,0,0,0
963,47,21,120,95833,1,0.0,1,135,0,0,0,0,0
2511,62,38,52,95616,4,1.3,2,0,0,0,0,1,1
3832,37,12,132,90089,2,3.9,1,0,0,0,0,0,0
2824,33,7,21,90095,1,0.6,3,0,0,1,0,0,0
4344,38,14,63,95422,1,3.6,2,0,0,1,0,1,0
3033,47,22,19,94590,1,0.4,3,0,0,0,0,1,0
2416,45,21,11,94143,4,0.2,1,106,0,0,0,1,1
4655,44,17,69,90095,3,2.6666666666666665,2,0,0,0,0,0,0
4237,37,12,128,91342,2,3.9,1,0,0,0,0,1,1
2186,54,30,69,92009,1,1.6,3,0,0,0,0,1,1
3670,40,15,22,95616,2,1.4,2,0,0,0,0,1,1
2038,35,8,52,95616,2,1.0,2,0,0,0,0,0,1
4363,28,2,55,93940,3,1.1,2,0,0,0,0,0,0
773,54,28,165,92093,1,4.1,3,0,1,0,1,1,1
1285,65,40,128,90740,1,2.5,1,162,0,0,0,1,0
4604,37,12,179,91768,1,8.6,1,0,0,0,0,1,0
4795,56,30,29,94110,4,1.5,3,146,0,0,0,0,0
1415,59,33,68,94105,2,2.3,3,128,0,1,0,1,0
1235,44,18,33,90405,3,1.5,1,0,0,0,0,1,1
2700,37,11,22,90035,3,0.1,2,114,0,0,0,0,0
436,52,26,80,94709,3,0.8,1,0,0,0,0,0,0
1675,37,11,139,95814,2,0.8,2,421,1,0,0,1,0
366,57,32,174,90089,1,6.8,2,466,1,0,0,1,0
2650,33,8,68,92407,4,1.3,1,0,0,0,0,1,0
232,35,10,61,94304,4,2.1,3,0,0,0,0,1,0
4268,52,26,194,91902,2,5.7,2,0,1,0,0,1,0
4042,45,19,40,95060,1,0.2,1,0,0,1,1,1,1
4400,48,23,21,94904,1,0.1,1,0,0,0,0,0,0
408,64,40,58,93437,1,1.8,3,0,0,0,0,1,0
2091,50,25,79,95023,1,2.9,1,307,0,0,0,0,1
87,40,16,42,94501,4,2.2,2,126,0,0,0,0,0
845,47,23,71,95762,1,0.8,3,127,0,0,0,1,0
1032,56,32,25,95403,1,0.1,2,136,0,0,0,1,0
2856,35,11,38,91706,1,1.5,2,136,0,0,0,1,0
4110,27,0,30,93107,4,1.0,3,0,0,0,0,1,1
4397,30,5,14,95014,4,0.5,3,0,0,0,0,1,0
3894,30,5,40,92521,4,1.7,2,0,0,0,0,1,0
2659,30,4,44,94304,1,1.5,1,109,0,0,0,0,0
856,59,33,113,92152,2,2.0,1,77,0,0,0,1,0
79,54,30,133,93305,2,2.6,3,0,1,0,0,0,0
2248,60,34,60,95616,1,2.5,3,103,0,0,0,0,0
4571,32,6,99,91902,2,4.5,3,249,0,0,0,1,0
3657,35,8,30,95014,4,1.0,2,0,0,1,0,0,0
4152,44,18,123,95841,3,5.9,1,0,1,0,1,1,1
3379,25,0,44,94536,4,0.6,2,0,0,0,0,0,1
2280,47,23,34,91711,4,0.6,1,0,0,0,1,1,1
2599,46,20,9,94005,1,0.2,1,0,0,0,0,1,0
4160,45,20,70,94305,4,1.9,3,0,0,0,0,1,1
3871,25,0,25,94596,2,0.9,3,0,0,0,0,0,0
3429,45,21,24,93106,1,0.9,3,0,0,0,0,0,0
2177,41,14,51,91320,3,2.333333333333333,2,0,0,0,0,1,0
425,56,30,38,92029,1,0.2,1,0,0,0,0,0,0
393,54,29,48,91709,4,1.8,3,0,0,0,0,1,0
4727,34,10,38,95039,1,1.3333333333333333,1,0,0,1,0,1,0
3694,52,27,28,93117,3,1.7,2,0,0,0,0,0,0
105,56,32,38,93311,4,1.3,1,166,0,0,0,1,1
3995,42,18,88,92675,4,0.8,1,0,0,0,0,1,1
4413,34,10,19,91711,4,0.4,2,0,0,0,0,0,0
1949,39,15,62,93955,4,2.4,1,86,0,0,0,0,0
1460,47,20,38,92115,3,2.5,2,0,0,0,0,0,0
3258,59,35,84,92407,1,1.8,3,0,0,0,0,1,0
2804,43,18,41,92831,1,0.3,3,0,0,0,0,1,0
2707,43,17,158,90740,1,2.4,1,0,0,0,0,1,0
4790,58,34,84,95120,4,1.6,2,0,0,0,0,1,0
1588,52,28,21,94035,2,0.4,1,0,0,1,0,1,0
3660,33,7,22,94002,1,0.4,2,0,0,0,0,0,0
1732,43,19,125,92122,3,2.4,1,0,1,0,0,1,0
4765,56,32,88,95051,4,1.0,2,0,0,0,0,1,1
4225,57,27,39,95929,3,1.0,3,0,0,1,0,0,1
3682,33,9,139,95054,1,4.3,1,0,0,0,0,0,0
1792,48,22,139,94309,1,0.0,1,0,0,0,1,1,1
2356,56,31,74,94920,3,1.6,3,0,0,0,0,1,1
1941,57,33,55,92630,1,1.8,3,0,0,0,0,1,0
703,35,9,109,92709,3,4.0,1,0,1,0,0,0,0
2443,39,15,41,90028,2,1.7,1,0,0,0,0,0,0
4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0
497,50,24,83,94301,2,0.4,3,0,0,0,0,1,0
465,43,19,83,94305,4,3.6,3,0,1,0,0,0,1
4072,30,6,25,94304,3,1.0,2,135,0,0,0,0,1
4334,51,26,59,90095,1,1.2,1,139,0,0,0,1,0
173,38,13,171,92717,2,7.8,1,0,0,0,0,1,0
4944,26,0,12,96003,1,0.1,2,0,0,0,0,1,0
4797,26,0,42,95032,4,1.3,3,0,0,1,0,0,0
2541,49,23,41,95521,4,0.1,1,153,0,0,0,1,0
3263,44,19,85,90024,2,3.8,3,0,0,0,0,1,0
4681,46,21,154,90245,2,2.8,1,94,0,0,0,0,0
2261,39,14,15,93561,2,0.3,2,92,0,0,0,0,0
2113,27,2,103,93117,1,1.9,1,120,0,0,0,1,0
901,30,4,51,94709,4,0.2,1,172,0,0,0,0,1
1447,29,4,22,92661,2,0.9,3,110,0,0,0,0,0
3574,60,36,165,90095,3,5.6,1,0,1,0,0,0,1
742,61,37,22,94590,1,1.2,3,0,0,0,0,1,0
2294,42,17,14,91768,2,0.1,2,0,0,0,0,1,0
2453,25,1,28,94596,1,1.0,3,0,0,0,0,1,0
2623,54,28,39,90245,4,0.7,2,0,0,0,0,1,0
4079,36,12,58,91320,1,3.6,2,0,0,0,0,0,0
1207,63,37,165,95035,4,5.1,3,0,1,0,0,0,0
510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0
2621,48,22,152,95616,1,0.0,1,0,0,0,0,0,0
2803,52,22,154,90650,1,5.0,3,0,1,1,1,1,0
3314,48,24,24,91950,1,0.9,3,0,0,0,0,0,0
1550,57,31,45,94305,3,1.4,1,198,0,0,0,1,0
4564,28,2,188,92350,2,4.5,1,0,0,1,0,1,0
2203,49,24,43,94709,4,1.9,3,0,0,0,0,1,0
2567,30,5,42,94305,1,1.0,1,184,0,0,0,0,0
3893,59,33,102,91763,2,1.4,1,0,0,0,0,1,0
2045,51,25,102,92677,1,0.3,1,0,0,0,0,1,0
768,64,39,38,92024,1,1.1,3,108,0,0,0,0,0
4873,27,3,69,94305,3,0.7,2,0,0,0,0,1,1
3739,54,28,45,95008,3,1.4,1,0,0,0,0,0,1
422,28,3,115,92333,4,3.1,2,0,1,0,0,0,0
124,37,13,84,92130,1,3.6,2,0,0,1,0,0,0
4163,61,37,41,94704,1,0.8,1,0,0,0,0,1,1
2629,33,6,78,95819,4,2.0,2,0,0,1,0,1,0
820,56,30,45,90024,4,1.5,3,0,0,0,0,0,0
1404,32,6,51,93109,4,0.2,1,154,0,1,0,0,1
1383,34,8,82,91775,2,1.8,1,178,0,0,0,1,1
2149,54,30,58,92007,2,3.2,3,0,0,0,0,0,0
1576,50,26,88,90037,1,2.7,1,0,0,0,0,1,0
1639,32,7,125,95133,1,0.0,1,0,0,0,0,1,1
1796,49,24,70,90024,1,2.9,1,0,0,0,0,0,1
4816,58,32,99,92697,2,1.4,1,0,0,0,0,0,1
400,28,3,84,90024,4,0.2,1,0,0,0,0,1,1
2311,32,6,32,92806,2,0.3,1,0,0,0,0,0,0
883,51,25,185,94117,1,1.7,1,0,0,0,0,0,0
4974,31,1,68,95045,4,4.0,3,0,0,0,0,1,0
2898,28,2,34,92161,4,1.3,3,0,0,0,0,0,0
1353,51,27,20,90401,4,0.5,2,0,0,0,0,1,0
2743,39,14,89,95762,2,0.4,1,0,0,0,0,1,0
4551,65,40,18,95621,1,1.5,2,0,0,0,0,1,0
2131,55,31,74,94607,3,2.6666666666666665,1,0,0,0,0,0,1
983,58,33,52,94402,3,0.5,2,0,0,0,0,0,1
457,64,39,42,92068,3,0.5,2,116,0,0,0,1,0
4120,30,5,85,92624,4,1.8,3,0,0,0,0,1,0
1080,54,30,145,94591,2,6.8,1,0,0,1,0,0,0
1951,36,12,38,94109,1,1.5,2,0,0,0,0,0,0
4315,35,9,79,94305,4,2.2,2,0,0,0,0,0,0
690,54,30,18,94591,1,0.3,1,0,0,1,1,1,0
2430,33,7,58,95616,4,2.2,2,0,0,0,0,1,1
642,35,10,139,95060,2,7.8,1,0,0,0,0,0,0
2393,44,20,138,94143,2,3.3,1,0,0,0,0,0,1
1954,49,25,22,90058,4,0.2,1,83,0,0,0,1,0
2749,32,7,82,94305,1,2.6,2,240,0,0,1,1,1
4314,52,28,79,94596,1,2.7,2,0,0,0,0,1,1
3436,33,8,58,92037,4,1.3,1,0,0,1,0,0,0
3337,60,34,11,94305,4,0.7,3,0,0,0,0,1,0
4767,41,15,54,91775,3,2.1,1,0,0,0,0,1,0
3371,39,13,59,90033,3,0.9,3,199,0,1,0,1,0
1885,57,33,163,94132,1,7.4,1,0,0,0,0,1,0
390,45,20,155,90024,1,7.0,1,0,0,0,0,1,1
2495,35,9,63,92697,2,1.8,1,0,0,0,0,1,0
3879,35,11,81,92064,2,0.0,1,0,0,0,0,1,1
3857,56,30,81,90401,4,2.6,3,0,0,0,0,1,0
846,44,17,29,94706,3,1.0,2,0,0,0,0,1,1
543,40,14,81,94709,3,0.1,1,0,0,0,0,1,0
92,35,10,29,94105,4,1.1,3,0,0,0,0,1,0
3890,26,0,19,93014,1,0.1,2,121,0,0,0,1,0
1980,41,17,11,91330,1,1.0,1,0,0,0,0,0,0
2813,53,28,183,96008,3,8.2,3,467,1,0,1,1,1
4083,32,6,83,90036,4,2.2,2,0,0,0,0,0,0
2903,56,30,50,94022,4,2.8,2,0,0,1,0,1,0
2530,29,5,44,95819,3,0.1,2,0,0,0,0,1,1
1677,46,20,74,92821,4,2.6,3,104,0,0,0,1,0
1049,62,37,90,95747,3,0.5,1,0,0,0,0,1,0
1961,44,19,30,95616,4,0.0,2,0,0,0,0,1,0
2531,56,30,31,90024,4,1.5,3,0,0,0,0,1,0
3993,47,22,95,93311,2,3.9,2,0,1,0,0,0,0
238,62,38,83,92521,1,1.8,3,0,0,0,0,1,0
3098,58,32,44,92182,3,2.2,3,0,0,0,0,0,0
3489,40,15,51,94117,2,1.1,2,131,0,0,0,1,0
1134,31,4,28,94126,1,2.0,2,0,0,0,0,0,0
1806,51,26,15,92373,2,0.0,1,114,0,0,0,1,0
4318,58,33,60,92672,4,1.3,3,0,0,0,0,1,0
164,28,4,70,91125,4,2.6,1,0,0,0,0,1,0
3493,35,9,28,94546,1,0.6,3,0,0,0,0,0,1
4710,26,1,35,90089,2,1.7,2,119,0,0,0,0,1
4631,46,21,92,92886,1,0.2,2,0,0,0,0,0,0
3454,29,3,31,94709,4,0.3,2,0,0,0,0,1,0
3200,33,9,20,95521,4,0.7,2,0,0,0,0,1,0
3635,59,35,73,90009,4,2.3,3,0,0,0,0,0,0
3940,47,23,12,92110,4,0.2,1,102,0,0,0,0,1
1812,28,3,11,94534,4,0.5,3,0,0,0,0,0,0
3650,53,29,85,92691,3,1.8,2,0,0,0,0,1,0
4050,54,28,82,94122,4,2.6,3,294,0,0,0,0,0
1429,25,-1,21,94583,4,0.4,1,90,0,0,0,1,0
3614,35,11,148,92672,1,5.8,3,0,1,0,0,1,0
3132,47,22,61,94025,3,2.7,2,168,0,0,0,1,1
3397,52,28,65,93106,1,0.0,1,0,0,0,0,1,1
4461,47,22,78,92093,1,0.2,2,0,0,0,0,1,0
4650,59,35,121,91423,1,4.3,1,0,0,0,0,1,0
2821,29,4,102,90245,2,3.3,1,303,0,0,0,0,0
1453,54,28,52,94102,4,2.5,1,0,0,0,0,1,0
594,33,7,48,90025,4,2.2,2,0,0,0,0,1,0
42,34,9,60,94122,3,2.3,1,0,0,0,0,0,0
561,43,18,59,93943,1,3.7,3,0,0,0,0,1,0
3274,40,15,180,90095,1,4.1,1,0,0,0,0,0,0
3245,48,24,24,92624,4,0.2,1,0,0,0,0,1,0
244,65,39,170,90095,3,7.9,3,99,1,0,1,1,0
1340,52,25,180,94545,2,9.0,2,297,1,0,0,1,0
2781,39,13,69,90630,3,0.9,2,0,0,0,0,0,0
3188,43,18,41,94035,1,0.5,3,0,0,0,0,0,0
3800,37,11,44,93109,4,0.2,1,0,0,0,0,0,1
1443,39,13,71,95822,3,0.1,1,162,0,1,0,1,0
262,42,16,111,93106,2,1.2,3,251,1,0,0,1,0
2765,31,5,84,91320,1,2.9,3,105,0,0,0,0,1
1690,59,34,21,92028,3,1.3,2,0,0,0,0,1,1
1726,57,32,19,95348,1,1.3,1,0,0,0,0,1,0
4793,36,10,28,90840,4,1.0,1,130,0,0,0,1,0
835,36,12,150,95138,4,5.4,1,0,1,1,1,1,0
1867,48,24,90,94523,1,2.6,2,334,0,0,0,1,0
2497,63,37,32,93117,3,0.7,2,141,0,0,0,0,0
2011,61,36,41,96001,2,1.5,1,0,0,0,0,0,0
341,59,34,91,93524,1,2.6,1,0,0,0,0,1,1
2989,46,21,205,95762,2,8.8,1,181,0,1,0,1,0
1602,31,7,180,93407,1,4.3,1,0,0,0,0,0,0
3876,26,2,119,95351,2,0.6,1,381,0,0,0,1,1
4695,39,13,25,94132,2,0.8,3,0,0,0,0,0,0
481,54,29,68,94998,3,1.6,3,0,0,0,0,1,1
2826,35,10,48,95060,1,2.5,3,164,0,0,0,1,0
4330,59,33,10,94063,4,0.7,3,0,0,0,0,1,0
3541,39,15,30,94305,4,0.3,1,0,0,1,0,0,1
4639,37,13,89,91711,2,1.7,2,0,0,0,0,1,0
3047,37,12,63,95630,3,2.3,1,0,0,0,0,1,0
3991,57,32,59,95014,2,3.7,1,134,0,0,0,1,0
1767,64,38,22,92697,2,0.2,3,0,0,1,0,0,0
4474,31,5,18,92115,2,0.3,1,124,0,0,0,1,1
2454,43,19,60,94104,3,2.1,3,0,0,0,0,1,0
2878,58,32,74,95817,2,2.3,3,0,0,0,0,0,1
3816,43,19,28,95053,4,0.3,1,96,0,0,0,1,0
4017,53,28,173,91614,4,2.7,1,427,1,0,0,1,0
4678,25,0,38,93407,2,1.6,3,0,0,0,0,0,0
3680,49,23,134,90095,2,6.3,1,0,0,0,0,1,0
1272,28,4,94,92115,3,0.8,1,236,0,0,0,1,0
3078,46,21,44,95112,1,0.3,1,110,0,1,0,1,0
4502,59,33,38,94132,3,2.2,3,178,0,1,1,1,1
3095,50,23,19,90272,1,0.5,2,104,0,0,0,0,1
4654,34,10,155,92780,2,6.5,1,0,0,0,0,1,1
348,25,0,43,94305,2,1.6,3,0,0,1,1,1,1
3882,46,20,55,91016,1,1.5,2,0,0,1,0,0,0
4624,50,25,45,90813,2,0.6,3,0,0,0,0,0,0
2563,45,21,39,92521,2,2.1,3,184,0,0,0,0,1
4591,58,34,151,94022,3,0.6,2,0,1,0,0,0,0
1424,55,30,64,90250,2,2.3,3,0,0,0,0,0,0
657,37,11,81,94539,1,2.8,3,145,0,0,0,0,0
2103,25,-1,81,92647,2,1.6,3,0,0,0,0,1,1
633,57,32,165,94720,4,2.7,3,0,1,0,0,1,0
2893,58,32,43,92093,1,2.8,2,0,0,0,0,1,0
2494,34,9,49,94025,1,2.5,3,0,0,0,0,0,0
2666,35,9,105,90064,2,4.5,3,0,0,0,0,0,0
4016,25,-1,139,93106,2,2.0,1,0,0,0,0,0,1
3663,35,9,164,94305,2,0.0,1,500,0,0,0,0,0
3308,34,10,25,92038,4,1.0,1,0,0,0,0,1,0
3097,43,18,179,94108,3,1.2,1,0,1,1,1,1,0
3920,64,34,179,90024,2,4.5,3,400,1,0,0,0,0
2501,28,2,121,92096,2,2.0,1,341,0,0,0,1,0
1466,45,19,60,91911,1,0.7,3,159,0,0,0,1,0
2834,46,22,152,90009,2,1.4,1,0,0,0,0,1,0
116,65,40,81,92024,3,1.8,2,0,0,0,0,1,0
1822,32,7,54,96008,4,1.3,1,0,0,1,0,1,0
1495,59,35,60,90089,1,0.0,2,0,0,0,0,1,1
2402,42,17,63,95814,2,2.2,3,0,0,0,0,1,0
1233,43,19,84,92646,4,0.2,3,297,0,0,0,1,0
2662,66,41,145,90009,1,2.5,1,0,0,0,0,1,0
4101,27,2,41,90254,2,1.7,2,0,0,0,0,1,0
4574,46,20,73,95616,2,0.8,3,264,0,0,1,1,1
1154,55,30,55,92821,4,0.9,1,215,0,0,0,1,1
3849,57,32,84,93106,4,1.3,3,0,0,0,0,0,1
58,56,31,131,95616,2,1.2,3,0,1,0,0,0,0
4105,38,14,25,95616,4,1.0,1,0,0,0,0,0,0
4289,42,17,28,94010,1,0.6,3,0,0,0,0,0,1
4946,42,18,49,95351,2,1.7,1,106,0,0,0,0,1
1736,60,36,31,95051,3,0.4,2,0,0,0,0,1,1
2197,51,24,189,95211,4,4.75,2,0,1,0,0,1,0
3554,41,16,155,95070,1,7.0,1,0,0,0,0,0,0
2476,52,26,79,95817,3,0.8,1,183,0,0,0,0,0
2565,43,16,25,94126,3,1.0,2,0,0,0,0,1,0
3159,54,28,64,90095,2,0.8,3,0,0,1,0,1,0
4035,35,11,82,94022,2,1.7,2,0,0,0,0,1,1
3656,48,22,125,90086,1,2.4,1,0,0,0,0,1,0
708,47,20,25,95064,3,0.6666666666666666,2,0,0,0,0,1,1
4281,42,18,135,95136,2,3.3,1,0,0,1,1,1,1
1094,27,3,40,94550,3,0.1,2,111,0,0,0,1,0
4840,34,8,52,95060,4,0.2,1,0,0,0,0,1,0
1377,63,39,45,92870,4,1.3,2,86,0,0,0,0,0
4914,30,4,110,93943,1,2.9,3,0,0,0,0,1,0
73,44,20,130,92007,1,5.0,1,0,0,0,0,0,1
1923,39,15,25,93023,1,1.4,3,0,0,0,0,0,0
3174,34,10,35,94309,1,1.7,1,0,0,0,0,1,0
1765,45,21,44,94596,3,0.6,2,0,0,0,0,1,0
744,61,37,40,94539,4,2.2,1,0,0,1,1,1,1
4319,49,23,75,92374,1,1.5,2,0,0,0,0,0,1
1006,38,12,138,95112,2,0.0,1,0,0,1,0,1,0
